Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
T1c,2,2014-12-30,5140,484,1,0,0,1
T2a,2,2014-12-30,12687,1426,1,0,0,1
T2b,2,2014-12-30,4244,445,1,0,0,1
T2c,2,2014-12-30,9711,931,1,0,0,1
T3a,2,2014-12-30,9461,1178,1,0,0,1
T3c,2,2014-12-30,8504,903,1,0,0,1
T3d,2,2014-12-30,6063,677,1,0,0,1
T1a,1,2014-12-29,7961,830,1,0,0,1
T1b,1,2014-12-29,7966,1166,1,0,0,1
T1c,1,2014-12-29,4441,429,1,0,0,1
T2a,1,2014-12-29,12057,1357,1,0,0,1
T2b,1,2014-12-29,5040,492,1,0,0,1
T2c,1,2014-12-29,9573,855,1,0,0,1
T3a,1,2014-12-29,8460,1063,1,0,0,1
T3c,1,2014-12-29,8042,861,1,0,0,1
T3d,1,2014-12-29,6023,724,1,0,0,1
T1a,7,2014-12-28,0,0,0,0,0,0
T1b,7,2014-12-28,0,0,0,0,0,0
T1c,7,2014-12-28,0,0,0,0,0,0
T2a,7,2014-12-28,0,0,0,0,0,0
T2b,7,2014-12-28,0,0,0,0,0,0
T2c,7,2014-12-28,0,0,0,0,0,0
T3a,7,2014-12-28,0,0,0,0,0,1
T3c,7,2014-12-28,0,0,0,0,0,0
T3d,7,2014-12-28,0,0,0,0,0,0
T1a,6,2014-12-27,7296,845,1,0,0,0
T1b,6,2014-12-27,5677,935,1,0,0,0
T1c,6,2014-12-27,4013,431,1,0,0,0
T2a,6,2014-12-27,10515,1237,1,0,0,0
T2b,6,2014-12-27,2955,319,1,0,0,0
T2c,6,2014-12-27,6630,691,1,0,0,0
T3a,6,2014-12-27,7879,1040,1,0,0,1
T3c,6,2014-12-27,6145,760,1,0,0,0
T3d,6,2014-12-27,4140,517,1,0,0,0
T1a,5,2014-12-26,0,0,0,0,c,1
T1b,5,2014-12-26,0,0,0,0,c,1
T1c,5,2014-12-26,0,0,0,0,c,1
T2a,5,2014-12-26,0,0,0,0,c,1
T2b,5,2014-12-26,0,0,0,0,c,1
T2c,5,2014-12-26,0,0,0,0,c,1
T3a,5,2014-12-26,0,0,0,0,c,1
T3c,5,2014-12-26,0,0,0,0,c,1
T3d,5,2014-12-26,0,0,0,0,c,1
T1a,4,2014-12-25,0,0,0,0,c,1
T1b,4,2014-12-25,0,0,0,0,c,1
T1c,4,2014-12-25,0,0,0,0,c,1
T2a,4,2014-12-25,0,0,0,0,c,1
T2b,4,2014-12-25,0,0,0,0,c,1
T2c,4,2014-12-25,0,0,0,0,c,1
T3a,4,2014-12-25,0,0,0,0,c,1
T3c,4,2014-12-25,0,0,0,0,c,1
T3d,4,2014-12-25,0,0,0,0,c,1
T1a,3,2014-12-24,6053,641,1,0,0,1
T1b,3,2014-12-24,3841,571,1,0,0,1
T1c,3,2014-12-24,4569,443,1,0,0,1
T2a,3,2014-12-24,6620,833,1,0,0,1
T2b,3,2014-12-24,4569,474,1,0,0,1
T2c,3,2014-12-24,6315,673,1,0,0,1
T3a,3,2014-12-24,6275,830,1,0,0,1
T3c,3,2014-12-24,6849,712,1,0,0,1
T3d,3,2014-12-24,2942,364,1,0,0,1
T1a,2,2014-12-23,13176,1220,1,0,0,1
T1b,2,2014-12-23,10081,1537,1,0,0,1
T1c,2,2014-12-23,8306,829,1,0,0,1
T2a,2,2014-12-23,14024,1683,1,0,0,1
T2b,2,2014-12-23,7632,764,1,0,0,1
T2c,2,2014-12-23,14645,1428,1,0,0,1
T3a,2,2014-12-23,11830,1503,1,0,0,1
T3c,2,2014-12-23,12068,1211,1,0,0,1
T3d,2,2014-12-23,7534,852,1,0,0,1
T1a,1,2014-12-22,11641,1090,1,0,0,1
T1b,1,2014-12-22,11016,1602,1,0,0,1
T1c,1,2014-12-22,8210,700,1,0,0,1
T2a,1,2014-12-22,13542,1579,1,0,0,1
T2b,1,2014-12-22,7767,814,1,0,0,1
T2c,1,2014-12-22,14883,1385,1,0,0,1
T3a,1,2014-12-22,10364,1310,1,0,0,1
T3c,1,2014-12-22,10972,1070,1,0,0,1
T3d,1,2014-12-22,8617,882,1,0,0,1
T1a,7,2014-12-21,0,0,0,0,0,0
T1b,7,2014-12-21,0,0,0,0,0,0
T1c,7,2014-12-21,0,0,0,0,0,0
T2a,7,2014-12-21,0,0,0,0,0,0
T2b,7,2014-12-21,0,0,0,0,0,0
T2c,7,2014-12-21,0,0,0,0,0,0
T3a,7,2014-12-21,0,0,0,0,0,0
T3c,7,2014-12-21,0,0,0,0,0,0
T3d,7,2014-12-21,0,0,0,0,0,0
T1a,6,2014-12-20,9589,916,1,0,0,0
T1b,6,2014-12-20,8824,1279,1,0,0,0
T1c,6,2014-12-20,6416,569,1,0,0,0
T2a,6,2014-12-20,12366,1460,1,0,0,0
T2b,6,2014-12-20,4851,506,1,0,0,0
T2c,6,2014-12-20,9437,882,1,0,0,0
T3a,6,2014-12-20,9393,1170,1,0,0,0
T3c,6,2014-12-20,8430,795,1,0,0,0
T3d,6,2014-12-20,4656,511,1,0,0,0
T1a,5,2014-12-19,11439,980,1,1,0,0
T1b,5,2014-12-19,9019,1221,1,1,0,0
T1c,5,2014-12-19,6703,537,1,1,0,0
T2a,5,2014-12-19,11796,1439,1,1,0,0
T2b,5,2014-12-19,7449,701,1,1,0,0
T2c,5,2014-12-19,11703,1013,1,1,0,0
T3a,5,2014-12-19,8869,1134,1,1,0,0
T3c,5,2014-12-19,9506,983,1,1,0,0
T3d,5,2014-12-19,6780,767,1,1,0,0
T1a,4,2014-12-18,10982,971,1,1,0,0
T1b,4,2014-12-18,10687,1391,1,1,0,0
T1c,4,2014-12-18,6477,560,1,1,0,0
T2a,4,2014-12-18,12786,1458,1,1,0,0
T2b,4,2014-12-18,6825,814,1,1,0,0
T2c,4,2014-12-18,11590,1057,1,1,0,0
T3a,4,2014-12-18,9819,1164,1,1,0,0
T3c,4,2014-12-18,9180,917,1,1,0,0
T3d,4,2014-12-18,6904,771,1,1,0,0
T1a,3,2014-12-17,11508,926,1,1,0,0
T1b,3,2014-12-17,9624,1226,1,1,0,0
T1c,3,2014-12-17,6142,486,1,1,0,0
T2a,3,2014-12-17,11754,1418,1,1,0,0
T2b,3,2014-12-17,6749,707,1,1,0,0
T2c,3,2014-12-17,12322,1107,1,1,0,0
T3a,3,2014-12-17,7725,957,1,1,0,0
T3c,3,2014-12-17,8955,882,1,1,0,0
T3d,3,2014-12-17,7032,761,1,1,0,0
T1a,2,2014-12-16,12105,981,1,1,0,0
T1b,2,2014-12-16,12300,1525,1,1,0,0
T1c,2,2014-12-16,6800,570,1,1,0,0
T2a,2,2014-12-16,11981,1424,1,1,0,0
T2b,2,2014-12-16,7737,790,1,1,0,0
T2c,2,2014-12-16,13154,1122,1,1,0,0
T3a,2,2014-12-16,9372,1106,1,1,0,0
T3c,2,2014-12-16,10192,995,1,1,0,0
T3d,2,2014-12-16,7243,807,1,1,0,0
T1a,1,2014-12-15,13269,1021,1,1,0,0
T1b,1,2014-12-15,14435,1525,1,1,0,0
T1c,1,2014-12-15,6315,560,1,1,0,0
T2a,1,2014-12-15,13743,1508,1,1,0,0
T2b,1,2014-12-15,9180,877,1,1,0,0
T2c,1,2014-12-15,14136,1182,1,1,0,0
T3a,1,2014-12-15,11017,1232,1,1,0,0
T3c,1,2014-12-15,10803,1020,1,1,0,0
T3d,1,2014-12-15,7677,818,1,1,0,0
T1a,7,2014-12-14,0,0,0,0,0,0
T1b,7,2014-12-14,0,0,0,0,0,0
T1c,7,2014-12-14,0,0,0,0,0,0
T2a,7,2014-12-14,0,0,0,0,0,0
T2b,7,2014-12-14,0,0,0,0,0,0
T2c,7,2014-12-14,0,0,0,0,0,0
T3a,7,2014-12-14,0,0,0,0,0,0
T3c,7,2014-12-14,0,0,0,0,0,0
T3d,7,2014-12-14,0,0,0,0,0,0
T1a,6,2014-12-13,9506,914,1,0,0,0
T1b,6,2014-12-13,8128,1194,1,0,0,0
T1c,6,2014-12-13,4614,408,1,0,0,0
T2a,6,2014-12-13,12952,1540,1,0,0,0
T2b,6,2014-12-13,4002,447,1,0,0,0
T2c,6,2014-12-13,7890,761,1,0,0,0
T3a,6,2014-12-13,9436,1169,1,0,0,0
T3c,6,2014-12-13,6975,736,1,0,0,0
T3d,6,2014-12-13,4061,510,1,0,0,0
T1a,5,2014-12-12,7868,712,1,0,0,0
T1b,5,2014-12-12,5328,766,1,0,0,0
T1c,5,2014-12-12,5241,470,1,0,0,0
T2a,5,2014-12-12,9707,1218,1,0,0,0
T2b,5,2014-12-12,4675,583,1,0,0,0
T2c,5,2014-12-12,9868,925,1,0,0,0
T3a,5,2014-12-12,6348,859,1,0,0,0
T3c,5,2014-12-12,6340,664,1,0,0,0
T3d,5,2014-12-12,3996,473,1,0,0,0
T1a,4,2014-12-11,6757,732,1,0,0,0
T1b,4,2014-12-11,5647,844,1,0,0,0
T1c,4,2014-12-11,4419,408,1,0,0,0
T2a,4,2014-12-11,8735,1177,1,0,0,0
T2b,4,2014-12-11,4938,663,1,0,0,0
T2c,4,2014-12-11,8380,819,1,0,0,0
T3a,4,2014-12-11,6395,841,1,0,0,0
T3c,4,2014-12-11,5527,673,1,0,0,0
T3d,4,2014-12-11,4324,583,1,0,0,0
T1a,3,2014-12-10,6884,746,1,0,0,0
T1b,3,2014-12-10,5749,832,1,0,0,0
T1c,3,2014-12-10,4646,411,1,0,0,0
T2a,3,2014-12-10,8860,1159,1,0,0,0
T2b,3,2014-12-10,4873,601,1,0,0,0
T2c,3,2014-12-10,8879,854,1,0,0,0
T3a,3,2014-12-10,5972,828,1,0,0,0
T3c,3,2014-12-10,6116,680,1,0,0,0
T3d,3,2014-12-10,4158,543,1,0,0,0
T1a,2,2014-12-09,7273,775,1,0,0,0
T1b,2,2014-12-09,6300,952,1,0,0,0
T1c,2,2014-12-09,4649,425,1,0,0,0
T2a,2,2014-12-09,10203,1241,1,0,0,0
T2b,2,2014-12-09,4526,639,1,0,0,0
T2c,2,2014-12-09,9231,882,1,0,0,0
T3a,2,2014-12-09,6878,922,1,0,0,0
T3c,2,2014-12-09,6860,784,1,0,0,0
T3d,2,2014-12-09,5122,642,1,0,0,0
T1a,1,2014-12-08,7433,799,1,0,0,0
T1b,1,2014-12-08,6065,944,1,0,0,0
T1c,1,2014-12-08,5052,476,1,0,0,0
T2a,1,2014-12-08,9674,1287,1,0,0,0
T2b,1,2014-12-08,5517,635,1,0,0,0
T2c,1,2014-12-08,10131,967,1,0,0,0
T3a,1,2014-12-08,7702,1045,1,0,0,0
T3c,1,2014-12-08,6852,785,1,0,0,0
T3d,1,2014-12-08,4675,626,1,0,0,0
T1a,7,2014-12-07,0,0,0,0,0,0
T1b,7,2014-12-07,0,0,0,0,0,0
T1c,7,2014-12-07,0,0,0,0,0,0
T2a,7,2014-12-07,0,0,0,0,0,0
T2b,7,2014-12-07,0,0,0,0,0,0
T2c,7,2014-12-07,0,0,0,0,0,0
T3a,7,2014-12-07,0,0,0,0,0,0
T3c,7,2014-12-07,0,0,0,0,0,0
T3d,7,2014-12-07,0,0,0,0,0,0
T1a,6,2014-12-06,7788,810,1,0,0,0
T1b,6,2014-12-06,7210,1101,1,0,0,0
T1c,6,2014-12-06,4862,412,1,0,0,0
T2a,6,2014-12-06,11991,1554,1,0,0,0
T2b,6,2014-12-06,4612,450,1,0,0,0
T2c,6,2014-12-06,8049,753,1,0,0,0
T3a,6,2014-12-06,8405,1102,1,0,0,0
T3c,6,2014-12-06,6987,752,1,0,0,0
T3d,6,2014-12-06,3980,507,1,0,0,0
T1a,5,2014-12-05,12490,1060,1,1,0,0
T1b,5,2014-12-05,10101,1301,1,1,0,0
T1c,5,2014-12-05,7378,581,1,1,0,0
T2a,5,2014-12-05,12286,1452,1,1,0,0
T2b,5,2014-12-05,7000,700,1,1,0,0
T2c,5,2014-12-05,12011,1064,1,1,0,0
T3a,5,2014-12-05,9774,1169,1,1,0,0
T3c,5,2014-12-05,11725,1145,1,1,0,0
T3d,5,2014-12-05,7213,783,1,1,0,0
T1a,4,2014-12-04,9111,793,1,1,0,0
T1b,4,2014-12-04,8465,1193,1,1,0,0
T1c,4,2014-12-04,6975,516,1,1,0,0
T2a,4,2014-12-04,11627,1354,1,1,0,0
T2b,4,2014-12-04,6439,774,1,1,0,0
T2c,4,2014-12-04,11433,1033,1,1,0,0
T3a,4,2014-12-04,8191,1032,1,1,0,0
T3c,4,2014-12-04,8615,857,1,1,0,0
T3d,4,2014-12-04,6529,702,1,1,0,0
T1a,3,2014-12-03,10322,904,1,1,0,0
T1b,3,2014-12-03,9026,1227,1,1,0,0
T1c,3,2014-12-03,5555,485,1,1,0,0
T2a,3,2014-12-03,10866,1250,1,1,0,0
T2b,3,2014-12-03,5909,718,1,1,0,0
T2c,3,2014-12-03,11493,1006,1,1,0,0
T3a,3,2014-12-03,8499,1047,1,1,0,0
T3c,3,2014-12-03,8516,820,1,1,0,0
T3d,3,2014-12-03,5719,651,1,1,0,0
T1a,2,2014-12-02,8807,803,1,1,0,0
T1b,2,2014-12-02,9364,1262,1,1,0,0
T1c,2,2014-12-02,5416,447,1,1,0,0
T2a,2,2014-12-02,11658,1374,1,1,0,0
T2b,2,2014-12-02,5350,686,1,1,0,0
T2c,2,2014-12-02,11797,1038,1,1,0,0
T3a,2,2014-12-02,9657,1121,1,1,0,0
T3c,2,2014-12-02,9580,939,1,1,0,0
T3d,2,2014-12-02,6387,707,1,1,0,0
T1a,1,2014-12-01,9509,922,1,1,0,0
T1b,1,2014-12-01,10756,1393,1,1,0,0
T1c,1,2014-12-01,6429,515,1,1,0,0
T2a,1,2014-12-01,12866,1403,1,1,0,0
T2b,1,2014-12-01,7654,751,1,1,0,0
T2c,1,2014-12-01,12554,1030,1,1,0,0
T3a,1,2014-12-01,11007,1238,1,1,0,0
T3c,1,2014-12-01,11297,1075,1,1,0,0
T3d,1,2014-12-01,7117,791,1,1,0,0
T1a,7,2014-11-30,0,0,0,0,0,0
T1b,7,2014-11-30,0,0,0,0,0,0
T1c,7,2014-11-30,0,0,0,0,0,0
T2a,7,2014-11-30,0,0,0,0,0,0
T2b,7,2014-11-30,0,0,0,0,0,0
T2c,7,2014-11-30,0,0,0,0,0,0
T3a,7,2014-11-30,0,0,0,0,0,0
T3c,7,2014-11-30,0,0,0,0,0,0
T3d,7,2014-11-30,0,0,0,0,0,0
T1a,6,2014-11-29,11362,996,1,0,0,0
T1b,6,2014-11-29,8973,1268,1,0,0,0
T1c,6,2014-11-29,4872,398,1,0,0,0
T2a,6,2014-11-29,14806,1663,1,0,0,0
T2b,6,2014-11-29,4918,463,1,0,0,0
T2c,6,2014-11-29,9445,829,1,0,0,0
T3a,6,2014-11-29,9706,1188,1,0,0,0
T3c,6,2014-11-29,8727,866,1,0,0,0
T3d,6,2014-11-29,4830,533,1,0,0,0
T1a,5,2014-11-28,12099,1038,1,1,0,0
T1b,5,2014-11-28,11811,1383,1,1,0,0
T1c,5,2014-11-28,6686,566,1,1,0,0
T2a,5,2014-11-28,11970,1394,1,1,0,0
T2b,5,2014-11-28,7490,688,1,1,0,0
T2c,5,2014-11-28,12582,1101,1,1,0,0
T3a,5,2014-11-28,9933,1159,1,1,0,0
T3c,5,2014-11-28,9804,947,1,1,0,0
T3d,5,2014-11-28,6012,683,1,1,0,0
T1a,4,2014-11-27,10248,864,1,1,0,0
T1b,4,2014-11-27,8111,1087,1,1,0,0
T1c,4,2014-11-27,5368,438,1,1,0,0
T2a,4,2014-11-27,10832,1386,1,1,0,0
T2b,4,2014-11-27,6173,762,1,1,0,0
T2c,4,2014-11-27,10344,951,1,1,0,0
T3a,4,2014-11-27,8472,1008,1,1,0,0
T3c,4,2014-11-27,7965,842,1,1,0,0
T3d,4,2014-11-27,5141,603,1,1,0,0
T1a,3,2014-11-26,9616,823,1,1,0,0
T1b,3,2014-11-26,7109,964,1,1,0,0
T1c,3,2014-11-26,5644,462,1,1,0,0
T2a,3,2014-11-26,10889,1313,1,1,0,0
T2b,3,2014-11-26,6069,716,1,1,0,0
T2c,3,2014-11-26,10127,946,1,1,0,0
T3a,3,2014-11-26,8231,1015,1,1,0,0
T3c,3,2014-11-26,7763,823,1,1,0,0
T3d,3,2014-11-26,5530,651,1,1,0,0
T1a,2,2014-11-25,9761,845,1,1,0,0
T1b,2,2014-11-25,8034,1155,1,1,0,0
T1c,2,2014-11-25,5190,441,1,1,0,0
T2a,2,2014-11-25,10789,1315,1,1,0,0
T2b,2,2014-11-25,5993,651,1,1,0,0
T2c,2,2014-11-25,11127,998,1,1,0,0
T3a,2,2014-11-25,8481,1043,1,1,0,0
T3c,2,2014-11-25,8605,878,1,1,0,0
T3d,2,2014-11-25,5388,638,1,1,0,0
T1a,1,2014-11-24,10082,914,1,1,0,0
T1b,1,2014-11-24,10052,1351,1,1,0,0
T1c,1,2014-11-24,5888,505,1,1,0,0
T2a,1,2014-11-24,11408,1367,1,1,0,0
T2b,1,2014-11-24,8075,758,1,1,0,0
T2c,1,2014-11-24,11641,974,1,1,0,0
T3a,1,2014-11-24,9218,1122,1,1,0,0
T3c,1,2014-11-24,9233,946,1,1,0,0
T3d,1,2014-11-24,6292,679,1,1,0,0
T1a,7,2014-11-23,0,0,0,0,0,0
T1b,7,2014-11-23,0,0,0,0,0,0
T1c,7,2014-11-23,0,0,0,0,0,0
T2a,7,2014-11-23,0,0,0,0,0,0
T2b,7,2014-11-23,0,0,0,0,0,0
T2c,7,2014-11-23,0,0,0,0,0,0
T3a,7,2014-11-23,0,0,0,0,0,0
T3c,7,2014-11-23,0,0,0,0,0,0
T3d,7,2014-11-23,0,0,0,0,0,0
T1a,6,2014-11-22,7531,816,1,0,0,0
T1b,6,2014-11-22,5422,928,1,0,0,0
T1c,6,2014-11-22,4074,381,1,0,0,0
T2a,6,2014-11-22,11958,1504,1,0,0,0
T2b,6,2014-11-22,3200,357,1,0,0,0
T2c,6,2014-11-22,5854,585,1,0,0,0
T3a,6,2014-11-22,8118,1038,1,0,0,0
T3c,6,2014-11-22,4955,606,1,0,0,0
T3d,6,2014-11-22,3087,359,1,0,0,0
T1a,5,2014-11-21,6571,712,1,0,0,0
T1b,5,2014-11-21,5152,871,1,0,0,0
T1c,5,2014-11-21,4817,458,1,0,0,0
T2a,5,2014-11-21,8680,1135,1,0,0,0
T2b,5,2014-11-21,4201,532,1,0,0,0
T2c,5,2014-11-21,9038,836,1,0,0,0
T3a,5,2014-11-21,6416,881,1,0,0,0
T3c,5,2014-11-21,5786,712,1,0,0,0
T3d,5,2014-11-21,4004,521,1,0,0,0
T1a,4,2014-11-20,6290,722,1,0,0,0
T1b,4,2014-11-20,5608,854,1,0,0,0
T1c,4,2014-11-20,4226,387,1,0,0,0
T2a,4,2014-11-20,9223,1225,1,0,0,0
T2b,4,2014-11-20,3978,591,1,0,0,0
T2c,4,2014-11-20,7465,755,1,0,0,0
T3a,4,2014-11-20,6273,876,1,0,0,0
T3c,4,2014-11-20,5824,725,1,0,0,0
T3d,4,2014-11-20,4100,570,1,0,0,0
T1a,3,2014-11-19,5893,674,1,0,0,0
T1b,3,2014-11-19,4738,749,1,0,0,0
T1c,3,2014-11-19,3726,375,1,0,0,0
T2a,3,2014-11-19,8675,1140,1,0,0,0
T2b,3,2014-11-19,4111,591,1,0,0,0
T2c,3,2014-11-19,8541,825,1,0,0,0
T3a,3,2014-11-19,5470,856,1,0,0,0
T3c,3,2014-11-19,5677,694,1,0,0,0
T3d,3,2014-11-19,3982,570,1,0,0,0
T1a,2,2014-11-18,6338,698,1,0,0,0
T1b,2,2014-11-18,4486,766,1,0,0,0
T1c,2,2014-11-18,4489,385,1,0,0,0
T2a,2,2014-11-18,8840,1226,1,0,0,0
T2b,2,2014-11-18,3471,514,1,0,0,0
T2c,2,2014-11-18,7652,800,1,0,0,0
T3a,2,2014-11-18,6187,906,1,0,0,0
T3c,2,2014-11-18,5309,686,1,0,0,0
T3d,2,2014-11-18,3878,545,1,0,0,0
T1a,1,2014-11-17,6742,760,1,0,0,0
T1b,1,2014-11-17,5399,902,1,0,0,0
T1c,1,2014-11-17,4810,488,1,0,0,0
T2a,1,2014-11-17,9460,1316,1,0,0,0
T2b,1,2014-11-17,5032,587,1,0,0,0
T2c,1,2014-11-17,8212,898,1,0,0,0
T3a,1,2014-11-17,6937,968,1,0,0,0
T3c,1,2014-11-17,6426,812,1,0,0,0
T3d,1,2014-11-17,4210,557,1,0,0,0
T1a,7,2014-11-16,0,0,0,0,0,0
T1b,7,2014-11-16,0,0,0,0,0,0
T1c,7,2014-11-16,0,0,0,0,0,0
T2a,7,2014-11-16,0,0,0,0,0,0
T2b,7,2014-11-16,0,0,0,0,0,0
T2c,7,2014-11-16,0,0,0,0,0,0
T3a,7,2014-11-16,0,0,0,0,0,0
T3c,7,2014-11-16,0,0,0,0,0,0
T3d,7,2014-11-16,0,0,0,0,0,0
T1a,6,2014-11-15,7590,817,1,0,0,0
T1b,6,2014-11-15,5787,952,1,0,0,0
T1c,6,2014-11-15,4289,388,1,0,0,0
T2a,6,2014-11-15,11294,1401,1,0,0,0
T2b,6,2014-11-15,3286,388,1,0,0,0
T2c,6,2014-11-15,5937,575,1,0,0,0
T3a,6,2014-11-15,8009,1107,1,0,0,0
T3c,6,2014-11-15,5962,688,1,0,0,0
T3d,6,2014-11-15,3093,351,1,0,0,0
T1a,5,2014-11-14,8091,808,1,1,0,0
T1b,5,2014-11-14,6869,1053,1,1,0,0
T1c,5,2014-11-14,4859,428,1,1,0,0
T2a,5,2014-11-14,9844,1306,1,1,0,0
T2b,5,2014-11-14,5583,656,1,1,0,0
T2c,5,2014-11-14,10151,944,1,1,0,0
T3a,5,2014-11-14,8055,1048,1,1,0,0
T3c,5,2014-11-14,6968,762,1,1,0,0
T3d,5,2014-11-14,4313,554,1,1,0,0
T1a,4,2014-11-13,7121,744,1,1,0,0
T1b,4,2014-11-13,7775,1096,1,1,0,0
T1c,4,2014-11-13,4270,397,1,1,0,0
T2a,4,2014-11-13,9394,1266,1,1,0,0
T2b,4,2014-11-13,4644,644,1,1,0,0
T2c,4,2014-11-13,8524,875,1,1,0,0
T3a,4,2014-11-13,7004,951,1,1,0,0
T3c,4,2014-11-13,6801,740,1,1,0,0
T3d,4,2014-11-13,4276,538,1,1,0,0
T1a,3,2014-11-12,7654,785,1,1,0,0
T1b,3,2014-11-12,7646,1108,1,1,0,0
T1c,3,2014-11-12,4644,432,1,1,0,0
T2a,3,2014-11-12,9646,1236,1,1,0,0
T2b,3,2014-11-12,5101,658,1,1,0,0
T2c,3,2014-11-12,9288,870,1,1,0,0
T3a,3,2014-11-12,6971,906,1,1,0,0
T3c,3,2014-11-12,5759,708,1,1,0,0
T3d,3,2014-11-12,4530,609,1,1,0,0
T1a,2,2014-11-11,8299,802,1,1,0,0
T1b,2,2014-11-11,7420,1128,1,1,0,0
T1c,2,2014-11-11,4579,399,1,1,0,0
T2a,2,2014-11-11,9507,1272,1,1,0,0
T2b,2,2014-11-11,5419,657,1,1,0,0
T2c,2,2014-11-11,9662,894,1,1,0,0
T3a,2,2014-11-11,7817,1027,1,1,0,0
T3c,2,2014-11-11,6646,779,1,1,0,0
T3d,2,2014-11-11,5532,654,1,1,0,0
T1a,1,2014-11-10,8779,891,1,1,0,0
T1b,1,2014-11-10,10457,1373,1,1,0,0
T1c,1,2014-11-10,5714,469,1,1,0,0
T2a,1,2014-11-10,11352,1367,1,1,0,0
T2b,1,2014-11-10,6551,704,1,1,0,0
T2c,1,2014-11-10,10099,928,1,1,0,0
T3a,1,2014-11-10,8911,1064,1,1,0,0
T3c,1,2014-11-10,7044,798,1,1,0,0
T3d,1,2014-11-10,5501,640,1,1,0,0
T1a,7,2014-11-09,0,0,0,0,0,0
T1b,7,2014-11-09,0,0,0,0,0,0
T1c,7,2014-11-09,0,0,0,0,0,0
T2a,7,2014-11-09,0,0,0,0,0,0
T2b,7,2014-11-09,0,0,0,0,0,0
T2c,7,2014-11-09,0,0,0,0,0,0
T3a,7,2014-11-09,0,0,0,0,0,0
T3c,7,2014-11-09,0,0,0,0,0,0
T3d,7,2014-11-09,0,0,0,0,0,0
T1a,6,2014-11-08,7090,807,1,0,0,0
T1b,6,2014-11-08,6236,1018,1,0,0,0
T1c,6,2014-11-08,4422,362,1,0,0,0
T2a,6,2014-11-08,11566,1475,1,0,0,0
T2b,6,2014-11-08,3648,405,1,0,0,0
T2c,6,2014-11-08,6241,612,1,0,0,0
T3a,6,2014-11-08,7638,1060,1,0,0,0
T3c,6,2014-11-08,5478,670,1,0,0,0
T3d,6,2014-11-08,2799,374,1,0,0,0
T1a,5,2014-11-07,7866,831,1,1,0,0
T1b,5,2014-11-07,7164,1005,1,1,0,0
T1c,5,2014-11-07,4992,457,1,1,0,0
T2a,5,2014-11-07,10525,1297,1,1,0,0
T2b,5,2014-11-07,5535,575,1,1,0,0
T2c,5,2014-11-07,9137,855,1,1,0,0
T3a,5,2014-11-07,7633,1006,1,1,0,1
T3c,5,2014-11-07,7163,779,1,1,0,0
T3d,5,2014-11-07,4643,583,1,1,0,0
T1a,4,2014-11-06,8062,802,1,1,0,0
T1b,4,2014-11-06,7428,1113,1,1,0,0
T1c,4,2014-11-06,4820,416,1,1,0,0
T2a,4,2014-11-06,9927,1310,1,1,0,0
T2b,4,2014-11-06,5880,703,1,1,0,0
T2c,4,2014-11-06,8884,822,1,1,0,0
T3a,4,2014-11-06,7349,952,1,1,0,1
T3c,4,2014-11-06,7428,811,1,1,0,0
T3d,4,2014-11-06,4481,621,1,1,0,0
T1a,3,2014-11-05,9362,840,1,1,0,0
T1b,3,2014-11-05,8661,1210,1,1,0,0
T1c,3,2014-11-05,4872,435,1,1,0,0
T2a,3,2014-11-05,9855,1241,1,1,0,0
T2b,3,2014-11-05,5519,626,1,1,0,0
T2c,3,2014-11-05,9471,893,1,1,0,0
T3a,3,2014-11-05,7619,969,1,1,0,1
T3c,3,2014-11-05,6866,753,1,1,0,0
T3d,3,2014-11-05,4324,528,1,1,0,0
T1a,2,2014-11-04,8978,818,1,1,0,0
T1b,2,2014-11-04,8961,1235,1,1,0,0
T1c,2,2014-11-04,5657,485,1,1,0,0
T2a,2,2014-11-04,10862,1375,1,1,0,0
T2b,2,2014-11-04,6708,756,1,1,0,0
T2c,2,2014-11-04,10784,941,1,1,0,0
T3a,2,2014-11-04,8297,1019,1,1,0,1
T3c,2,2014-11-04,8320,891,1,1,0,0
T3d,2,2014-11-04,5576,678,1,1,0,0
T1a,1,2014-11-03,10552,983,1,1,0,0
T1b,1,2014-11-03,11523,1483,1,1,0,0
T1c,1,2014-11-03,6650,532,1,1,0,0
T2a,1,2014-11-03,11865,1433,1,1,0,0
T2b,1,2014-11-03,8254,777,1,1,0,0
T2c,1,2014-11-03,10970,990,1,1,0,0
T3a,1,2014-11-03,10051,1196,1,1,0,1
T3c,1,2014-11-03,8988,959,1,1,0,0
T3d,1,2014-11-03,6559,752,1,1,0,0
T1a,7,2014-11-02,0,0,0,0,0,0
T1b,7,2014-11-02,0,0,0,0,0,0
T1c,7,2014-11-02,0,0,0,0,0,0
T2a,7,2014-11-02,0,0,0,0,0,0
T2b,7,2014-11-02,0,0,0,0,0,0
T2c,7,2014-11-02,0,0,0,0,0,0
T3a,7,2014-11-02,0,0,0,0,0,0
T3c,7,2014-11-02,0,0,0,0,0,0
T3d,7,2014-11-02,0,0,0,0,0,0
T1a,6,2014-11-01,7089,805,1,0,0,0
T1b,6,2014-11-01,0,0,0,0,a,0
T1c,6,2014-11-01,3842,342,1,0,0,0
T2a,6,2014-11-01,11240,1483,1,0,0,0
T2b,6,2014-11-01,0,0,0,0,a,0
T2c,6,2014-11-01,5917,567,1,0,0,0
